"data_rif","age","profession","region","account_balance","num_trx_cd","num_trx_cc","num_trx_cp","num_mov_conto","sum_mov_conto_pos","sum_mov_conto_neg","num_prodotti","TARGET"
"2022-10-31",22,"Studente","MOLISE",-34736.515160990595,0,0,59,14,5096,-6958,1,"0"
"2022-10-31",25,"Studente","EMILIA-ROMAGNA",-205677.64876812143,0,0,7,7,2233,-861,5,"0"
"2022-10-31",22,"Lavoratore dipendente","PUGLIA",-25533.726757758843,42,21,24,7,2653,-3213,1,"0"
"2022-10-31",21,"Studente","FRIULI-VENEZIA GIULIA",-57368.42743502476,56,31,0,0,0,0,10,"1"
"2022-10-31",24,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",-24152.02732805214,0,33,11,22,6314,-2156,1,"0"
"2022-10-31",26,"Lavoratore autonomo","TOSCANA",81943.38335764014,53,0,0,0,0,0,7,"0"
"2022-10-31",25,"Lavoratore dipendente","LAZIO",94828.47875597588,0,0,0,0,0,0,1,"0"
"2022-10-31",26,"Lavoratore dipendente","LIGURIA",-114915.24443667626,118,23,7,0,0,0,1,"0"
"2022-10-31",22,"Lavoratore autonomo","MOLISE",74561.94911623435,4,0,0,17,1479,-7429,4,"0"
"2022-10-31",23,"Lavoratore dipendente","ABRUZZO",85959.3642138551,72,4,0,0,0,0,1,"0"
"2022-10-31",24,"Lavoratore dipendente","SARDEGNA",-40954.934193696936,67,40,0,36,1872,-14364,1,"0"
"2022-10-31",23,"Non occupato","TRENTINO-ALTO ADIGE",-127011.80127764936,0,0,,12,840,-300,1,"0"
"2022-10-31",52,"Lavoratore autonomo","VALLE AOSTA",44085.397874848255,93,18,0,0,0,0,3,"1"
"2022-10-31",21,"Imprenditore","LOMBARDIA",46540.590507561705,0,0,0,11,2431,-3047,9,"0"
"2022-10-31",41,"Lavoratore autonomo","SARDEGNA",155990.17743890092,10,1,0,0,0,0,7,"1"
"2022-10-31",25,"Studente","PUGLIA",-15395.277261576071,11,67,0,3,270,-549,10,"0"
"2022-10-31",26,"Lavoratore autonomo","ABRUZZO",33462.69598478346,19,74,0,10,2760,-670,1,"0"
"2022-10-31",25,"Studente","ABRUZZO",-22272.413923188877,0,0,0,0,0,0,1,"0"
"2022-10-31",21,"Lavoratore autonomo","BASILICATA",58020.622997382095,84,0,0,12,5952,-2664,1,"0"
"2022-10-31",23,"Imprenditore","PUGLIA",25943.252796329856,192,0,34,17,5253,-4913,2,"0"
"2022-10-31",22,"Imprenditore","MOLISE",15997.175457476777,5,0,69,0,0,0,8,"0"
"2022-10-31",31,"Non occupato","CAMPANIA",237395.77966479736,0,46,3,22,5566,-5918,2,"0"
"2022-10-31",22,"Imprenditore","LIGURIA",26452.781434704197,207,0,38,0,0,0,11,"0"
"2022-10-31",21,"Lavoratore autonomo","SARDEGNA",180581.17403551983,30,0,0,9,252,-477,11,"0"
"2022-10-31",22,"Imprenditore","VENETO",-124132.94560894291,155,0,46,31,9796,-9982,1,"0"
"2022-10-31",34,"Non occupato","LOMBARDIA",103139.9640601244,128,79,0,0,0,0,1,"0"
"2022-10-31",25,"Lavoratore dipendente","SICILIA",6730.224093572955,28,0,0,2,988,-62,11,"0"
"2022-10-31",21,"Non occupato","UMBRIA",46569.164833755174,54,0,65,0,0,0,2,"0"
"2022-10-31",39,"Imprenditore","BASILICATA",-78117.13567627096,50,0,11,42,14784,-18186,7,"1"
"2022-10-31",23,"Imprenditore","LIGURIA",30403.95807414315,107,17,0,56,16968,-336,1,"0"
"2022-10-31",22,"Studente","MOLISE",2623.7089124371178,0,0,32,31,14787,-775,1,"0"
"2022-10-31",25,"Non occupato","CALABRIA",11938.086906317809,20,0,31,35,11200,-3710,1,"0"
"2022-10-31",23,"Imprenditore","VENETO",-8887.008461306476,84,22,0,0,0,0,1,"0"
"2022-10-31",36,"Non occupato","LOMBARDIA",8397.941993684719,0,4,18,3,618,-156,3,"1"
"2022-10-31",21,"Imprenditore","ABRUZZO",47711.64881232005,0,40,63,0,0,0,7,"0"
"2022-10-31",55,"Lavoratore autonomo","MARCHE",-35458.288999385855,0,14,39,6,2472,-1890,3,"1"
"2022-10-31",23,"Lavoratore dipendente","VALLE AOSTA",120167.85473049796,0,0,0,10,4140,-1880,1,"0"
"2022-10-31",21,"Imprenditore","EMILIA-ROMAGNA",-84075.99829863216,8,5,23,0,0,0,10,"0"
"2022-10-31",57,"Lavoratore autonomo","CALABRIA",127739.67211389652,109,0,27,7,2219,-2058,4,"1"
"2022-10-31",52,"Lavoratore dipendente","MARCHE",32969.16549869371,0,0,0,4,276,-1520,2,"0"
"2022-10-31",22,"Lavoratore dipendente","MARCHE",-12572.690175555768,109,74,45,32,1024,-4896,10,"1"
"2022-10-31",23,"Non occupato","CALABRIA",-1939.7394590689555,22,80,0,2,224,-608,2,"0"
"2022-10-31",23,"Lavoratore autonomo","MARCHE",48788.01432496319,81,59,0,17,935,-6562,4,"0"
"2022-10-31",22,"Studente","LOMBARDIA",-117052.05002063145,51,76,0,0,0,0,3,"1"
"2022-10-31",24,"Imprenditore","TRENTINO-ALTO ADIGE",-35637.551457992406,186,100,64,26,702,-312,1,"0"
"2022-10-31",43,"Non occupato","ABRUZZO",-82759.38740539405,0,35,80,19,4579,-5928,2,"0"
"2022-10-31",69,"Lavoratore dipendente","SARDEGNA",160467.41810563483,83,0,50,4,88,-1000,1,"0"
"2022-10-31",26,"Lavoratore autonomo","LOMBARDIA",128987.93245788194,0,52,0,30,4380,-11940,1,"0"
"2022-10-31",26,"Lavoratore dipendente","TRENTINO-ALTO ADIGE",64603.65440466367,0,0,45,0,0,0,1,"0"
"2022-10-31",24,"Lavoratore dipendente","FRIULI-VENEZIA GIULIA",-30754.875658685465,0,77,40,11,2728,-2486,8,"0"
"2022-10-31",38,"Lavoratore autonomo","LAZIO",56539.55933397531,87,112,0,0,0,0,1,"0"
"2022-10-31",24,"Lavoratore autonomo","EMILIA-ROMAGNA",115806.14482323053,13,0,69,13,5226,-5616,1,"0"
"2022-10-31",21,"Imprenditore","LIGURIA",170535.0434991655,75,0,48,0,0,0,1,"0"
"2022-10-31",22,"Studente","MARCHE",-2615.8417348132034,0,1,0,0,0,0,8,"0"
"2022-10-31",21,"Imprenditore","LAZIO",-135926.98094453017,36,32,0,18,4662,-1152,2,"0"
"2022-10-31",26,"Non occupato","CAMPANIA",12785.756857993298,13,19,32,0,0,0,8,"0"
"2022-10-31",25,"Studente","LAZIO",20025.69496948118,160,0,0,5,425,-1895,2,"0"
"2022-10-31",22,"Studente","ABRUZZO",62674.62513942009,204,85,7,28,11368,-1316,4,"1"
"2022-10-31",21,"Lavoratore dipendente","CALABRIA",-157192.22812477182,42,0,0,19,8873,-1083,2,"0"
"2022-10-31",26,"Lavoratore autonomo","CALABRIA",139484.7473785737,98,0,22,0,0,0,1,"0"
"2022-10-31",23,"Imprenditore","TRENTINO-ALTO ADIGE",41474.37696062521,128,10,0,0,0,0,1,"0"
"2022-10-31",21,"Imprenditore","BASILICATA",46946.88944983838,119,51,85,0,0,0,1,"0"
"2022-10-31",31,"Lavoratore dipendente","EMILIA-ROMAGNA",64458.87756366535,63,45,58,17,1411,-578,5,"0"
"2022-10-31",23,"Lavoratore dipendente","EMILIA-ROMAGNA",-195376.04504051225,133,0,0,59,9735,-472,4,"0"
"2022-10-31",23,"Imprenditore","SICILIA",-12070.31945084873,0,0,0,0,0,0,1,"0"
"2022-10-31",21,"Imprenditore","TRENTINO-ALTO ADIGE",-142497.08787811516,0,6,0,0,0,0,2,"0"
"2022-10-31",55,"Imprenditore","EMILIA-ROMAGNA",51326.385158811194,0,4,64,28,11536,-12572,3,"1"
"2022-10-31",22,"Imprenditore","ABRUZZO",-75722.49733585553,376,1,0,0,0,0,10,"0"
"2022-10-31",31,"Lavoratore autonomo","EMILIA-ROMAGNA",56503.60151462151,23,0,30,0,0,0,1,"0"
"2022-10-31",24,"Non occupato","CALABRIA",-77122.52821116602,161,0,50,0,0,0,1,"0"
"2022-10-31",38,"Studente","CALABRIA",17068.057278786946,82,37,25,7,1407,-2072,2,"1"
"2022-10-31",21,"Imprenditore","UMBRIA",102400.9571045216,0,54,0,20,9800,-5160,1,"0"
"2022-10-31",24,"Imprenditore","PUGLIA",-19991.736847277843,141,0,0,0,0,0,1,"0"
"2022-10-31",22,"Imprenditore","UMBRIA",159160.67532010385,314,33,0,8,3800,-1824,2,"0"
"2022-10-31",22,"Lavoratore autonomo","SICILIA",85229.8843105493,202,63,10,9,2187,-3393,7,"1"
"2022-10-31",21,"Lavoratore autonomo","MOLISE",42773.06949330424,0,0,0,16,1168,-7488,2,"0"
"2022-10-31",21,"Non occupato","BASILICATA",29167.965580025302,0,0,0,0,0,0,3,"1"
"2022-10-31",34,"Imprenditore","LIGURIA",42224.064276079014,0,55,47,0,0,0,4,"0"
"2022-10-31",35,"Lavoratore autonomo","EMILIA-ROMAGNA",6026.062023168147,0,110,46,0,0,0,2,"0"
"2022-10-31",23,"Imprenditore","LOMBARDIA",-78894.18282017668,105,45,0,0,0,0,8,"0"
"2022-10-31",38,"Studente","UMBRIA",-87388.0533798571,1,0,0,0,0,0,1,"0"
"2022-10-31",22,"Lavoratore dipendente","LAZIO",-6876.795360104491,40,0,38,11,3377,-5148,9,"0"
"2022-10-31",22,"Studente","SARDEGNA",-134973.41131601017,27,0,136,4,364,-316,1,"0"
"2022-10-31",23,"Imprenditore","VALLE AOSTA",20147.09623474497,0,0,13,38,18582,-13718,1,"0"
"2022-10-31",23,"Lavoratore dipendente","PUGLIA",-182045.70507445844,67,5,0,0,0,0,1,"0"
"2022-10-31",51,"Lavoratore autonomo","CAMPANIA",3341.6628437053996,0,0,68,0,0,0,1,"0"
"2022-10-31",21,"Lavoratore dipendente","VALLE AOSTA",-137656.58214533655,0,9,0,0,0,0,7,"1"
"2022-10-31",30,"Lavoratore dipendente","PIEMONTE",-16216.395942849398,0,0,73,19,7220,-5567,2,"0"
"2022-10-31",21,"Imprenditore","VALLE AOSTA",41792.416432449725,0,191,5,0,0,0,8,"0"
"2022-10-31",35,"Lavoratore autonomo","PUGLIA",12603.332061446446,0,0,103,5,1595,-2050,1,"0"
"2022-10-31",39,"Lavoratore dipendente","VALLE AOSTA",-168145.01849725418,0,6,0,13,3653,-2457,10,"1"
"2022-10-31",26,"Lavoratore dipendente","EMILIA-ROMAGNA",-20683.660080165188,184,29,0,0,0,0,8,"0"
"2022-10-31",22,"Imprenditore","VALLE AOSTA",-172374.53679897063,0,10,0,0,0,0,7,"1"
"2022-10-31",23,"Lavoratore dipendente","SICILIA",-46717.59115663538,170,65,0,13,1573,-4329,7,"0"
"2022-10-31",60,"Studente","PUGLIA",12553.870830496142,132,26,12,0,0,0,9,"1"
"2022-10-31",22,"Non occupato","LIGURIA",-109152.82487037028,149,0,0,8,368,-1040,1,"0"
"2022-10-31",22,"Non occupato","SICILIA",-13655.55709668032,39,67,52,13,1521,-2704,9,"0"
"2022-10-31",21,"Studente","FRIULI-VENEZIA GIULIA",-49694.51226294814,0,31,55,0,0,0,2,"0"
"2022-10-31",26,"Imprenditore","EMILIA-ROMAGNA",-36569.28281597351,98,14,0,0,0,0,2,"0"
"2022-10-31",47,"Imprenditore","LOMBARDIA",108051.50354037932,159,0,54,0,0,0,6,"1"
"2022-10-31",26,"Non occupato","PIEMONTE",91629.67902482452,118,0,0,41,17876,-7585,1,"0"
"2022-10-31",26,"Studente","LOMBARDIA",36869.75173051653,0,0,0,0,0,0,2,"0"
"2022-10-31",23,"Studente","EMILIA-ROMAGNA",-80734.66787719096,88,52,0,0,0,0,9,"0"
"2022-10-31",67,"Imprenditore",,-52336.601173711526,0,17,0,39,6045,-1404,2,"0"
"2022-10-31",24,"Non occupato","MARCHE",-73327.50348226799,78,0,77,47,21761,-20868,7,"0"
"2022-10-31",25,"Lavoratore autonomo","UMBRIA",-4127.305416218564,24,0,53,0,0,0,1,"0"
"2022-10-31",40,"Imprenditore","MARCHE",79682.49942515309,130,0,86,0,0,0,10,"1"
"2022-10-31",26,"Imprenditore","CAMPANIA",24092.363828297464,43,88,15,29,10788,-5191,7,"0"
"2022-10-31",22,"Studente","FRIULI-VENEZIA GIULIA",91232.1426544919,130,0,0,19,6327,-8113,2,"0"
"2022-10-31",45,"Studente","BASILICATA",76346.74627123744,48,0,16,17,6443,-6443,1,"0"
"2022-10-31",22,"Lavoratore autonomo","VENETO",136713.0255967232,163,66,0,0,0,0,1,"0"
"2022-10-31",21,"Imprenditore","BASILICATA",-6370.80694636704,5,0,59,6,2124,-2952,1,"0"
"2022-10-31",25,"Non occupato","MOLISE",-23258.340370620925,132,0,0,9,2907,-288,8,"0"
"2022-10-31",26,"Studente","TOSCANA",5079.551230085997,144,0,0,0,0,0,1,"0"
"2022-10-31",26,"Non occupato","VENETO",-202243.45849266456,283,0,0,0,0,0,2,"0"
"2022-10-31",35,"Lavoratore autonomo","BASILICATA",-30091.939976803384,61,0,4,17,935,-1513,11,"0"
"2022-10-31",21,"Imprenditore","TOSCANA",13077.078275087895,0,0,23,0,0,0,1,"0"
"2022-10-31",30,"Imprenditore","VENETO",5743.035338900308,0,58,0,5,160,-1110,2,"0"
"2022-10-31",26,"Lavoratore autonomo","MARCHE",57360.158208359666,32,24,0,0,0,0,1,"0"
"2022-10-31",43,"Imprenditore","SICILIA",126360.72815751778,33,0,0,17,1819,-2601,10,"1"
"2022-10-31",26,"Non occupato","VENETO",-51542.33002947329,70,30,69,0,0,0,9,"0"
"2022-10-31",22,"Studente","CAMPANIA",-214283.6733677196,0,0,0,28,12376,-13076,2,"0"
"2022-10-31",21,"Imprenditore","CAMPANIA",142570.41408361786,125,93,0,18,54,-5778,2,"0"
"2022-10-31",22,"Non occupato","TOSCANA",-54071.81191693096,0,0,42,0,0,0,2,"0"
"2022-10-31",23,"Non occupato","CALABRIA",-96840.66097113036,50,0,10,16,4016,-6048,2,"0"
"2022-10-31",24,"Lavoratore autonomo","LIGURIA",5671.662856720255,6,0,0,0,0,0,2,"0"
"2022-10-31",21,"Studente","UMBRIA",-51049.54313007273,198,0,46,27,2970,-10476,1,"0"
"2022-10-31",24,"Imprenditore","TOSCANA",65651.54518798033,73,0,0,0,0,0,7,"0"
"2022-10-31",32,"Studente","LIGURIA",47694.12562321752,26,51,0,41,19803,-14350,4,"0"
"2022-10-31",21,"Imprenditore","UMBRIA",38461.02064283183,0,0,84,30,8100,-12390,10,"0"
"2022-10-31",26,"Studente","TRENTINO-ALTO ADIGE",-130775.30050438589,0,15,57,0,0,0,2,"0"
"2022-10-31",22,"Non occupato","LAZIO",-23558.69412968438,129,0,0,2,312,-664,2,"0"
"2022-10-31",57,"Lavoratore dipendente","VALLE AOSTA",52083.69989685723,108,0,0,0,0,0,1,"0"
"2022-10-31",46,"Lavoratore autonomo","MARCHE",11648.007150865467,126,0,0,0,0,0,1,"0"
"2022-10-31",46,"Lavoratore autonomo","MARCHE",125526.40085088174,127,90,0,0,0,0,7,"0"
"2022-10-31",22,"Imprenditore","SARDEGNA",-66612.73893353164,38,0,0,64,17728,-13440,1,"0"
"2022-10-31",31,"Non occupato","MARCHE",-190895.5576506729,115,0,32,1,174,-113,9,"0"
"2022-10-31",21,"Imprenditore","BASILICATA",50677.25814797727,0,0,0,0,0,0,1,"0"
"2022-10-31",34,"Lavoratore autonomo","VALLE AOSTA",-70302.83826315169,11,0,0,21,2289,-1617,2,"0"
"2022-10-31",21,"Lavoratore autonomo","CAMPANIA",-72379.72890604787,0,36,0,0,0,0,10,"0"
"2022-10-31",22,"Studente","PUGLIA",-51234.25665075163,81,0,2,0,0,0,2,"0"
"2022-10-31",59,"Non occupato","VENETO",81712.94761684857,0,40,19,0,0,0,8,"0"
"2022-10-31",45,"Studente","TOSCANA",127874.28416347934,0,40,43,0,0,0,11,"1"
"2022-10-31",24,"Studente","LAZIO",-39213.417394968805,100,84,0,17,1394,-5729,8,"0"
"2022-10-31",21,"Lavoratore autonomo","UMBRIA",-173274.76900664,57,132,0,19,7562,-1501,6,"1"
"2022-10-31",21,"Non occupato","LAZIO",-66741.46064964705,34,0,0,18,7650,-7146,1,"0"
"2022-10-31",23,"Non occupato","SARDEGNA",21590.73341882065,46,3,0,0,0,0,1,"0"
"2022-10-31",23,"Lavoratore dipendente","MARCHE",134938.33587577267,0,0,21,19,1691,-6403,1,"0"
"2022-10-31",21,"Studente","CALABRIA",95829.91909416502,35,0,0,19,3914,-6783,5,"1"
"2022-10-31",22,"Lavoratore autonomo","BASILICATA",47240.48467007794,80,13,0,0,0,0,1,"0"
"2022-10-31",24,"Studente","FRIULI-VENEZIA GIULIA",17647.803708506915,0,68,5,0,0,0,2,"0"
"2022-10-31",37,"Imprenditore","FRIULI-VENEZIA GIULIA",134381.62742193646,55,58,13,0,0,0,8,"0"
"2022-10-31",42,"Lavoratore dipendente","LOMBARDIA",-41012.761505026705,118,88,15,0,0,0,2,"0"
"2022-10-31",59,"Studente","CALABRIA",-32730.93805033571,107,0,0,0,0,0,1,"0"
"2022-10-31",25,"Studente","MOLISE",32091.55686209515,20,63,0,1,242,-430,1,"0"
"2022-10-31",42,"Studente","MOLISE",94117.16556547768,51,0,0,9,3753,-4374,3,"0"
"2022-10-31",22,"Non occupato","LOMBARDIA",-130921.06951093968,0,0,0,0,0,0,4,"0"
"2022-10-31",33,"Studente","VALLE AOSTA",-104372.91189760802,0,4,0,0,0,0,2,"0"
"2022-10-31",31,"Imprenditore","LOMBARDIA",-110659.56101395148,0,25,9,13,546,-3731,1,"0"
"2022-10-31",26,"Studente","TOSCANA",-31539.28164904565,2,36,0,0,0,0,2,"0"
"2022-10-31",21,"Lavoratore autonomo","ABRUZZO",58134.42297157701,146,0,0,0,0,0,2,"0"
"2022-10-31",22,"Imprenditore","MARCHE",199371.59651014415,0,75,9,0,0,0,1,"0"
"2022-10-31",30,"Imprenditore","VALLE AOSTA",96987.1106105741,0,122,21,0,0,0,1,"0"
"2022-10-31",25,"Imprenditore","LAZIO",-65090.13046310691,95,0,0,16,784,-3728,1,"0"
"2022-10-31",24,"Imprenditore","EMILIA-ROMAGNA",115930.18997334316,131,22,0,20,7560,-7180,1,"0"
"2022-10-31",26,"Imprenditore","TRENTINO-ALTO ADIGE",66488.88418365992,142,130,0,20,1100,-4700,2,"0"
"2022-10-31",54,"Imprenditore","TOSCANA",-127625.04362433428,124,136,0,0,0,0,6,"1"
"2022-10-31",25,"Imprenditore","FRIULI-VENEZIA GIULIA",-43697.35167919535,66,88,0,13,4888,-2964,1,"0"
"2022-10-31",21,"Lavoratore autonomo","CALABRIA",-3507.4513197158503,87,0,0,19,8607,-9215,8,"0"
"2022-10-31",35,"Studente","CAMPANIA",119934.15016429742,0,73,91,16,7904,-2864,1,"0"
"2022-10-31",49,"Lavoratore dipendente","LIGURIA",-142598.6516066493,0,0,0,12,1404,-1992,2,"0"
"2022-10-31",41,"Imprenditore","UMBRIA",-113701.33751484111,0,59,65,24,9144,-6648,3,"1"
"2022-10-31",23,"Lavoratore dipendente","LIGURIA",36177.3420131688,0,9,0,23,7222,-1426,9,"0"
"2022-10-31",21,"Non occupato","EMILIA-ROMAGNA",89010.12915456122,0,56,27,0,0,0,2,"0"
"2022-10-31",22,"Lavoratore autonomo","PIEMONTE",37988.24834461668,0,70,0,23,851,-7084,1,"0"
"2022-10-31",21,"Non occupato","BASILICATA",30543.49161616564,0,0,33,47,16638,-11891,6,"1"
"2022-10-31",26,"Imprenditore","MOLISE",-178284.8830958992,118,0,46,2,150,-744,7,"0"
"2022-10-31",45,"Studente","VALLE AOSTA",186043.09246233993,1,0,0,23,4623,-3910,6,"1"
"2022-10-31",28,"Lavoratore autonomo","LIGURIA",47985.93123456169,0,72,12,0,0,0,10,"1"
"2022-10-31",46,"Lavoratore autonomo","PIEMONTE",-43698.88267620614,119,113,77,0,0,0,3,"1"
"2022-10-31",21,"Imprenditore","FRIULI-VENEZIA GIULIA",186953.71897843637,28,0,0,23,5267,-2070,8,"0"
"2022-10-31",21,"Non occupato","SICILIA",-15731.098125285422,0,0,0,31,9021,-12121,1,"0"
"2022-10-31",37,"Lavoratore autonomo","LIGURIA",47958.718698051576,188,0,0,22,1276,-6314,1,"1"
"2022-10-31",22,"Lavoratore dipendente","BASILICATA",175002.2114618289,0,39,7,0,0,0,1,"0"
"2022-10-31",21,"Lavoratore autonomo","BASILICATA",-100963.78975622809,230,88,0,46,19228,-138,1,"0"
"2022-10-31",26,"Lavoratore dipendente","MOLISE",-60634.39466860533,164,23,19,2,58,-420,1,"0"
"2022-10-31",39,"Non occupato","MARCHE",-22625.510466507196,0,,0,13,3081,-5863,9,"1"
"2022-10-31",21,"Non occupato","TOSCANA",37243.40023484219,0,57,112,0,0,0,10,"0"
"2022-10-31",21,"Studente","LAZIO",-23230.93644040365,60,0,74,24,3600,-5736,1,"0"
"2022-10-31",35,"Lavoratore dipendente","PIEMONTE",150579.32209716688,0,0,0,0,0,0,1,"0"
"2022-10-31",21,"Non occupato","FRIULI-VENEZIA GIULIA",-10020.911662043552,0,0,6,0,0,0,9,"0"
"2022-10-31",21,"Lavoratore autonomo","SICILIA",86435.56828162423,0,11,59,0,0,0,1,"0"
"2022-10-31",21,"Studente","VENETO",120971.36784213656,20,0,39,0,0,0,2,"0"
"2022-10-31",21,"Studente","PIEMONTE",111417.1284985522,0,42,8,0,0,0,4,"0"
"2022-10-31",25,"Lavoratore autonomo","MOLISE",165160.38868928634,0,41,0,4,988,-616,11,"0"
"2022-10-31",21,"Lavoratore dipendente","VALLE AOSTA",-46347.39400423331,21,0,0,26,9386,-8788,2,"0"
"2022-10-31",22,"Non occupato","SICILIA",-6794.842598708682,145,30,0,0,0,0,8,"0"
"2022-10-31",26,"Lavoratore dipendente","VALLE AOSTA",-85497.89074663218,0,0,134,0,0,0,1,"0"
"2022-10-31",21,"Lavoratore dipendente","SARDEGNA",-45571.85957492914,0,20,15,8,312,-2128,1,"0"
"2022-10-31",22,"Studente","EMILIA-ROMAGNA",-94499.83460097385,0,0,0,37,12876,-8288,7,"0"
"2022-10-31",61,"Studente","PUGLIA",182623.78132538995,0,43,0,0,0,0,5,"1"
"2022-10-31",31,"Non occupato","CALABRIA",115229.10378498222,15,81,0,0,0,0,2,"0"
"2022-10-31",24,"Lavoratore dipendente","PUGLIA",-91648.77423604453,0,0,0,16,4576,-4112,5,"0"
"2022-10-31",44,"Lavoratore dipendente","LIGURIA",-19746.26780914242,64,48,0,0,0,0,4,"1"
"2022-10-31",23,"Lavoratore dipendente","MOLISE",-86932.57921749425,0,0,0,34,7548,-13600,1,"0"
"2022-10-31",26,"Studente","LIGURIA",-113773.57007840344,0,0,11,0,0,0,10,"0"
"2022-10-31",25,"Non occupato","CALABRIA",31979.94894672732,0,0,16,19,684,-6745,4,"0"
"2022-10-31",21,"Studente","LIGURIA",-219789.20020295013,0,0,0,0,0,0,7,"0"
"2022-10-31",22,"Imprenditore","SARDEGNA",150820.13431097585,0,34,19,24,8880,-5688,1,"0"
"2022-10-31",54,"Studente","SARDEGNA",20289.476396079932,0,0,39,35,10360,-10745,3,"1"
"2022-10-31",26,"Imprenditore","UMBRIA",-4335.358837373098,39,0,0,0,0,0,1,"0"
"2022-10-31",22,"Non occupato","LAZIO",-34321.605420645865,25,54,12,0,0,0,2,"0"
"2022-10-31",21,"Non occupato","BASILICATA",35279.21749966293,39,0,0,0,0,0,1,"0"
"2022-10-31",23,"Lavoratore dipendente","LAZIO",-105312.59415074752,0,67,0,6,2040,-564,1,"0"
"2022-10-31",23,"Imprenditore","CALABRIA",-271246.53781421704,0,0,60,0,0,0,1,"0"
"2022-10-31",24,"Lavoratore dipendente","BASILICATA",-103255.85957823234,0,0,24,18,2484,-3294,1,"0"
"2022-10-31",26,"Imprenditore","TOSCANA",-133842.89803938035,153,24,58,0,0,0,2,"0"
"2022-10-31",25,"Imprenditore","PUGLIA",-17603.650901699715,0,110,0,0,0,0,1,"0"
"2022-10-31",23,"Lavoratore dipendente","VALLE AOSTA",154149.70851470323,141,0,0,0,0,0,6,"0"
"2022-10-31",21,"Lavoratore autonomo","VALLE AOSTA",-46015.54652233023,0,57,6,22,10318,-1188,1,"0"
"2022-10-31",25,"Lavoratore autonomo","ABRUZZO",147013.23878707987,250,0,0,0,0,0,1,"0"
"2022-10-31",21,"Imprenditore","LOMBARDIA",62131.92974407824,0,34,13,22,7150,-2860,10,"1"
"2022-10-31",21,"Imprenditore","TRENTINO-ALTO ADIGE",-76677.43385375357,219,0,0,39,4368,-234,3,"1"
"2022-10-31",22,"Non occupato","FRIULI-VENEZIA GIULIA",-82658.0927358576,0,0,0,6,306,-2562,2,"0"
"2022-10-31",26,"Lavoratore dipendente","CAMPANIA",-106163.19397306874,0,76,63,0,0,0,2,"0"
"2022-10-31",30,"Lavoratore autonomo","MOLISE",189337.3377673756,55,29,0,0,0,0,1,"0"
"2022-10-31",23,"Lavoratore dipendente","LIGURIA",-40331.093813404215,61,0,26,0,0,0,1,"0"
"2022-10-31",26,"Studente","ABRUZZO",28741.75559465222,25,72,12,29,6786,-2523,2,"0"
"2022-10-31",22,"Lavoratore autonomo","MARCHE",120264.76468122475,28,0,0,0,0,0,11,"0"
"2022-10-31",22,"Non occupato","MOLISE",-51884.41517545731,45,0,142,28,13748,-9128,2,"0"
"2022-10-31",26,"Lavoratore autonomo","TRENTINO-ALTO ADIGE",-163592.77351517358,85,9,14,0,0,0,1,"0"
"2022-10-31",26,"Lavoratore autonomo","PIEMONTE",21009.13718257021,0,0,3,0,0,0,1,"0"
"2022-10-31",54,"Lavoratore autonomo","FRIULI-VENEZIA GIULIA",-149140.19079984073,0,29,0,13,2990,-4901,4,"1"
"2022-10-31",22,"Non occupato","LAZIO",24097.750468249254,152,0,0,0,0,0,1,"0"
"2022-10-31",21,"Studente","BASILICATA",24429.165742926813,106,42,36,0,0,0,4,"0"
"2022-10-31",25,"Imprenditore","TOSCANA",80172.87513246422,0,53,44,24,8184,-8664,1,"0"
"2022-10-31",22,"Lavoratore autonomo","VALLE AOSTA",80741.78767838518,0,0,4,0,0,0,1,"0"
"2022-10-31",23,"Lavoratore autonomo","ABRUZZO",-40628.410710994234,151,24,0,19,6042,-323,9,"1"
"2022-10-31",24,"Non occupato","LOMBARDIA",-70877.27261517417,6,36,0,0,0,0,2,"0"
"2022-10-31",22,"Non occupato","MOLISE",-26777.60675179152,0,70,79,45,6885,-2655,1,"0"
"2022-10-31",23,"Lavoratore autonomo","VENETO",41715.02540945478,12,69,0,0,0,0,10,"0"
"2022-10-31",44,"Non occupato","VENETO",45283.007444136296,0,,0,45,7065,-21510,7,"1"
"2022-10-31",22,"Imprenditore","ABRUZZO",-26338.410428873627,0,0,6,39,12480,-6708,11,"0"
"2022-10-31",22,"Imprenditore","SARDEGNA",157056.97175743882,22,0,0,7,1498,-1113,10,"0"
"2022-10-31",22,"Studente","LIGURIA",-40523.65817215084,0,0,14,2,430,-180,8,"0"
"2022-10-31",21,"Studente","PUGLIA",54531.45717477425,16,0,0,10,1660,-4720,1,"0"
"2022-10-31",34,"Lavoratore dipendente","SICILIA",104248.85797038308,0,92,27,15,4230,-4755,2,"0"
"2022-10-31",21,"Lavoratore dipendente","ABRUZZO",35361.7436269776,0,39,0,5,1240,-2255,3,"1"
"2022-10-31",24,"Non occupato","TOSCANA",11308.19676250672,132,0,0,0,0,0,10,"0"
"2022-10-31",24,"Lavoratore dipendente","EMILIA-ROMAGNA",-255450.16748527664,,50,64,0,0,0,1,"0"
"2022-10-31",23,"Non occupato","CAMPANIA",82948.59431633187,125,0,0,23,7682,-7360,10,"0"
"2022-10-31",22,"Imprenditore","UMBRIA",7143.142760205121,0,18,19,0,0,0,11,"0"
